STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type,BASE_PER,Base period,PRICE_BASE,Price base
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1997,,274.3909,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1996,,275.1762,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1995,,294.6655,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1994,,299.2101,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1993,,300.4903,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1992,,301.5148,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1987,,363.9247,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2017,,378.3237,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2016,,347.9286,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2015,,328.9539,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2014,,319.8196,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2013,,303.8095,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2012,,306.3423,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2011,,311.0042,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2010,,316.5168,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2009,,305.3222,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2008,,311.7327,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2007,,292.5396,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2006,,282.6819,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2005,,272.4508,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2004,,260.1042,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2003,,280.9544,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2002,,269.4109,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2001,,239.0377,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2000,,253.4292,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1999,,260.9333,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2022,,478.1987,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2021,,497.1208,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SVK,Slovak Republic,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2020,,478.4097,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2011,,217.4029,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2010,,203.6957,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2009,,258.514,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2008,,212.223,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2007,,214.5871,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2006,,179.8214,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2005,,181.9714,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2004,,148.7809,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2003,,129.9724,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2018,,250.3707,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2017,,228.9575,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2016,,243.4339,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2015,,215.2235,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2014,,199.3773,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2013,,201.266,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2019,,263.763,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2018,,259.0975,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2017,,244.4657,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2016,,230.7808,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2015,,205.429,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2014,,196.7816,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2009,,228.2632,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2008,,225.5331,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2007,,218.8676,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2003,,51.19076,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2002,,50.89301,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2001,,48.45708,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2000,,49.7463,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1999,,52.32788,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1998,,56.94961,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1997,,58.97598,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1996,,63.96019,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,1995,,63.75728,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2021,,251.0529,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2020,,226.1701,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2019,,199.4449,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2018,,181.963,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2017,,185.976,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2016,,175.4166,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2015,,155.6539,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2014,,152.2351,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2013,,139.4783,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2012,,124.2584,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2011,,120.2578,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2010,,115.4673,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2009,,108.8596,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2008,,102.5868,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2007,,84.47854,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2006,,63.06566,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,KG_PS,Kilogrammes per person,2005,,58.13791,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2011,,2512,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2010,,2532,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2006,,3156,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2004,,3186,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2003,,3075,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2002,,3022,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,1995,,3180,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,1990,,3330,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,1980,,2030,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,3601.3,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,3537.88,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,3382.92,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,3499.67,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,3705.28,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,NZL,New Zealand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,3494.31,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
